attach_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,crash_inducing
536548,496.0,0.0,0.0,0.0,0.0,8.02,39388.3,3.33,12.0,23.0,False
8663013,858.0,4.0,44.0,2.0,0.03,1.64,5079.47,1.66,5.0,26.0,False
8663014,858.0,6.0,25.0,4.0,0.07,1.73,33725.04,1.66,6.0,42.0,False
667624,10941.0,10.0,249.0,6.0,0.11,30.68,1785734.07,3.05,22.0,185.0,False
8400873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8663037,621.0,4.0,28.0,4.0,0.13,1.51,1016.99,1.66,2.0,34.0,False
8663041,3925.0,9.0,114.5,6.0,0.14,1.33,0.0,0.47,0.0,0.0,False
667651,385.5,2.5,16.5,2.0,0.18,2.28,0.0,0.78,0.0,0.0,False
798724,249.0,1.0,45.0,3.0,0.14,1.57,0.0,0.57,0.0,0.0,False
8531979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
667676,1388.0,6.0,30.0,5.0,0.15,2.44,584.3,3.05,3.0,41.0,False
8532001,1101.0,1.0,74.0,1.5,0.1,3.4,35.88,1.77,4.0,12.0,False
798754,348.0,1.0,9.0,1.0,0.14,1.92,504.78,2.15,2.0,21.0,False
8532003,184.0,2.0,2.0,1.5,0.06,2.57,657.74,1.77,2.5,7.5,False
8532007,4017.0,3.0,233.0,3.0,0.06,64.0,1035436.66,1.77,17.0,23.0,False
8532008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8412508,4729.0,5.0,160.0,5.0,0.19,25.63,412769.08,1.96,63.0,57.0,False
667692,4657.0,3.0,297.0,6.0,0.14,2.6,28754.47,3.05,4.0,72.0,False
8609118,954.5,4.0,34.5,4.0,0.17,1.56,2829.39,1.69,4.5,28.0,False
8663095,896.5,2.5,49.0,3.0,0.08,1.33,0.0,1.66,0.0,23.0,False
8400953,2257.0,3.0,77.5,3.5,0.2,2.17,6487.69,1.96,1.0,30.5,False
8400954,618.0,3.0,20.0,4.0,0.17,1.82,12941.82,1.96,6.0,13.0,False
8499893,824.5,2.0,24.5,2.5,0.16,2.42,16416.16,1.8,5.0,17.0,False
667717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
536653,3701.0,6.0,150.0,7.0,0.14,2.71,222927.36,3.33,4.0,70.0,False
667730,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
8478051,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.51,0.0,0.0,False
536666,78.0,0.0,0.0,0.0,3.06,3.39,1581.22,3.33,3.0,2.0,False
798817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
667746,6364.0,13.0,95.0,10.0,0.22,2.28,0.0,0.78,0.0,0.0,False
766651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
667754,1515.0,2.0,87.0,3.0,0.13,5.95,116339.56,3.05,14.0,72.0,False
798831,867.0,3.0,35.0,3.0,0.26,2.22,31239.38,2.15,14.0,37.0,False
8401008,3015.0,4.0,129.0,6.0,0.18,34.43,6349444.63,1.96,316.0,104.0,False
591891,982.0,7.0,27.0,6.0,0.19,4.13,119752.52,3.42,15.0,70.0,False
8401022,542.5,1.5,16.5,1.5,0.68,6.43,142105.32,1.96,50.0,31.0,False
798849,397.0,2.0,35.0,3.0,0.3,6.82,747808.53,2.15,28.0,34.0,False
798851,337.0,2.0,13.5,2.0,0.15,1.84,1335.52,2.15,3.0,22.5,True
8663175,532.0,1.5,45.0,1.0,0.62,1.51,2242.84,1.66,0.5,14.0,False
798869,1891.0,4.0,79.0,8.0,0.21,17.0,6513.02,2.15,110.0,12.0,False
8401053,1915.0,9.0,37.0,7.0,0.23,2.56,306475.23,1.96,3.0,38.0,False
8532128,175.0,0.0,0.0,0.0,0.0,1.78,86.16,1.77,8.0,4.0,False
8663204,906.0,1.0,74.5,1.5,0.44,9.65,633.17,1.06,9.0,7.5,False
8532135,232.0,1.0,9.0,0.0,1.0,2.38,18284.34,1.77,16.0,12.0,False
8532137,373.0,2.0,28.0,2.0,0.1,10.08,17927.81,1.77,39.0,46.0,False
798895,814.5,2.5,33.5,2.5,0.07,1.7,806.98,2.15,3.0,26.5,False
8532144,87.0,1.0,6.5,1.0,0.41,2.38,18284.34,1.77,16.0,12.0,False
536754,651.0,3.0,32.0,4.0,0.22,2.59,0.0,3.33,0.0,32.0,False
536765,1092.0,4.0,47.0,5.0,0.32,3.62,6275.59,3.33,7.0,38.0,False
667843,1187.5,4.5,49.5,4.5,0.2,2.28,0.0,0.78,0.0,0.0,False
8663244,480.0,2.5,43.5,3.0,0.11,2.63,579.13,1.66,11.0,34.0,False
667857,777.0,6.0,23.5,3.5,0.27,3.01,197229.47,3.05,3.5,54.5,False
798935,3052.0,5.0,94.0,4.0,0.22,2.73,2423.55,2.15,20.0,13.0,False
798937,255.5,1.0,4.0,1.0,0.24,1.68,31.97,2.15,2.0,47.0,False
798941,322.0,3.0,15.0,3.0,0.15,1.73,31.03,2.15,3.5,10.0,False
798945,2020.0,3.0,77.0,5.0,0.11,1.97,17375.08,2.15,6.0,49.0,False
722982,1135.0,3.0,84.0,5.0,0.06,2.4,23573.02,1.53,8.0,16.5,False
667881,6364.0,13.0,95.0,10.0,0.22,2.28,0.0,0.78,0.0,0.0,False
8532204,4149.0,4.5,102.0,3.0,0.4,4.01,42843.93,1.77,15.0,48.0,False
798957,1651.0,2.0,131.0,4.0,0.18,24.27,40016.38,2.15,47.0,42.0,False
798971,417.5,2.5,39.0,3.5,0.12,1.57,0.0,0.57,0.0,0.0,False
798974,1730.5,2.0,116.0,2.5,0.51,22.07,27886.79,2.15,49.5,42.5,False
8532231,2990.0,7.0,103.0,6.0,0.26,1.81,12043.73,1.77,12.0,59.0,False
667916,2423.5,2.5,168.0,3.5,0.12,5.95,116339.56,3.05,14.0,72.0,False
667920,4383.0,4.0,96.5,4.0,0.33,6.69,656374.32,3.05,32.0,100.0,False
8532242,433.5,2.0,27.5,2.0,0.14,1.3,0.0,1.77,0.0,32.0,False
8532243,1502.0,4.0,53.5,5.0,0.28,4.41,1292942.67,1.77,19.5,60.5,False
8663321,8756.0,9.0,193.0,6.0,0.24,3.98,80298.57,1.66,15.0,50.0,False
8663328,1575.0,4.0,65.0,5.0,0.19,14.87,36414.15,1.66,50.0,51.0,False
8663331,0.0,0.0,0.0,0.0,0.0,4.99,54099.85,1.66,21.0,52.0,False
667941,2423.5,2.5,168.0,3.5,0.12,5.95,116339.56,3.05,14.0,72.0,False
799015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
667945,2423.5,2.5,168.0,3.5,0.12,5.95,116339.56,3.05,14.0,72.0,False
536878,1314.5,4.0,57.0,5.5,0.18,6.73,63607.14,3.33,5.5,36.5,False
8532271,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.48,0.0,0.0,False
8532272,480.0,2.0,9.0,2.0,0.39,1.52,2178.73,1.77,2.0,12.0,False
8532273,175.0,0.0,0.0,0.0,0.0,1.4,0.0,1.13,0.5,0.0,False
536882,1915.0,3.0,80.0,4.0,0.22,41.32,126137.72,3.33,368.0,28.0,False
8587317,67.0,1.0,3.5,0.5,0.15,1.97,4739.27,1.72,3.0,8.5,False
8401216,522.0,3.5,36.0,4.0,0.07,2.11,56578.87,1.96,8.0,36.0,False
667976,145.0,1.0,13.0,1.0,0.42,3.94,36.32,3.05,4.0,6.0,False
667977,605.0,7.0,21.0,2.0,0.13,4.16,35.64,3.05,3.0,10.0,False
667980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
536919,786.0,6.0,9.0,3.0,0.38,2.84,189298.35,2.12,2.5,42.0,False
8401245,9647.0,1.0,2683.0,4.0,0.07,9.0,175224.25,1.96,39.0,56.0,False
8532318,283.0,1.0,20.0,1.5,0.15,1.38,0.0,1.77,1.0,14.0,False
799072,121.0,1.5,7.5,1.0,0.27,1.69,111.57,2.15,2.0,24.0,False
668001,2026.0,4.5,66.5,3.5,0.42,2.28,0.0,0.78,0.0,0.0,False
8532323,957.0,0.0,0.0,0.0,0.15,4.69,177297.02,1.77,40.0,61.0,False
8609169,167.0,1.0,5.0,1.0,0.46,1.87,104203.48,1.69,5.0,12.0,False
536959,545.0,4.0,26.0,5.0,0.21,3.1,2011.84,3.33,5.0,37.0,False
8401281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
536970,3198.0,0.0,0.0,0.0,2.11,31.18,0.0,3.33,59.0,0.0,False
668048,773.0,5.0,13.0,5.0,0.24,2.28,0.0,3.05,0.0,11.0,False
668050,1606.0,6.0,47.0,5.0,0.17,2.35,25.7,3.05,2.0,47.0,False
668051,903.0,5.0,13.5,4.5,0.17,2.32,0.0,3.05,0.5,12.5,False
668053,960.0,5.0,33.0,5.0,0.2,2.35,24.96,3.05,2.0,18.0,False
799128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8401308,516.0,0.0,0.0,0.0,0.0,9.5,550581.2,1.96,33.0,75.0,False
788549,1021.0,2.0,58.0,2.0,0.17,2.23,91898.74,2.15,6.0,17.0,False
668068,673.5,3.5,40.0,4.5,0.04,3.18,47082.46,3.05,10.0,48.0,False
8565489,678.0,4.0,22.0,5.0,0.22,1.69,43546.31,1.76,10.0,34.0,False
679325,1747.5,6.0,74.5,4.5,0.17,2.15,84403.85,2.75,6.5,71.0,False
799157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8694548,0.0,0.0,0.0,0.0,0.0,1.45,57768.03,1.66,3.0,39.0,False
668093,1756.0,4.0,55.0,4.0,0.17,2.28,0.0,0.78,0.0,0.0,False
799168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
799172,2062.0,3.0,72.0,4.0,0.18,4.59,59909.13,2.15,30.0,77.0,False
537036,502.5,3.0,14.5,2.5,0.18,2.84,18.39,3.33,2.0,13.5,False
537038,480.0,2.0,15.0,1.5,0.53,2.75,155.42,2.12,1.5,15.0,False
799185,616.0,1.0,14.0,0.0,0.97,15.12,4332.6,2.15,33.0,40.0,False
799190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8663515,1249.0,3.0,61.0,4.0,0.21,6.7,19647.65,1.66,13.0,40.0,False
799200,954.0,1.0,43.0,0.0,0.99,14.53,144450.3,2.15,59.0,7.0,False
8401377,666.0,2.0,48.0,2.0,0.1,1.57,0.0,1.96,1.0,37.0,False
668134,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
8401384,2357.0,2.0,156.0,3.0,0.21,5.08,205245.96,1.96,20.0,71.0,False
668137,1312.5,2.5,43.5,2.0,0.98,3.1,47913.11,3.05,9.0,70.0,False
799218,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.57,0.0,0.0,False
668150,1515.0,2.0,87.0,3.0,0.13,5.95,116339.56,3.05,14.0,72.0,False
8401401,204.0,2.0,16.0,2.0,0.13,1.61,19.99,1.96,1.0,19.0,True
8401403,109.0,1.0,8.0,0.0,0.2,1.54,0.0,1.96,0.0,16.5,False
8401405,140.0,1.0,13.0,1.0,0.16,1.68,312.22,1.96,3.0,23.0,True
8401406,661.0,3.0,24.0,4.0,0.14,1.7,3636.84,1.96,2.5,39.5,True
8401407,793.0,3.0,47.0,4.0,0.14,4.14,105904.31,1.96,20.0,54.0,False
8401408,468.0,1.5,35.0,1.5,0.13,1.6,140.24,1.96,1.0,37.0,False
8401412,3609.5,2.0,211.0,2.0,0.32,4.1,138470.39,1.96,12.0,48.5,False
537104,1026.0,4.0,29.0,5.0,0.33,2.59,0.0,0.91,0.0,0.0,False
799261,6707.0,4.0,188.5,4.0,0.49,1.74,9912.43,2.15,4.0,113.0,False
799262,1114.0,3.0,57.0,3.0,0.25,1.81,1953.51,2.15,4.0,33.0,False
8401449,488.0,1.0,31.0,1.0,0.6,1.78,1551.09,1.96,5.0,27.0,False
537132,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False
537156,155.0,0.0,0.0,0.0,1.68,23.4,14342.29,3.33,23.0,6.0,False
8663625,592.0,2.0,40.0,2.0,0.13,1.42,828.26,1.66,1.5,20.0,False
668235,1271.0,1.0,66.0,1.0,1.02,2.28,0.0,0.78,0.0,0.0,False
8663628,8756.0,9.0,193.0,6.0,0.24,3.98,80298.57,1.66,15.0,50.0,False
8401485,2971.0,3.0,117.0,7.0,0.45,1.79,162.93,1.96,3.0,38.0,False
8401486,400.5,0.0,0.0,0.0,0.0,1.54,0.0,0.52,0.0,0.0,True
8401488,2971.0,3.0,117.0,7.0,0.45,1.79,162.93,1.96,3.0,38.0,False
8401489,1093.0,3.0,44.0,3.0,0.19,2.54,19500.84,1.96,8.0,42.0,False
668245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8663642,1212.0,4.0,34.0,4.0,0.21,48.13,22785.06,1.66,132.0,19.0,False
8663660,98.0,1.0,6.0,0.0,0.43,1.58,14.52,1.66,4.0,11.0,False
8663661,127.5,2.0,6.0,1.5,0.34,1.58,14.52,1.66,4.0,11.0,False
537198,2019.0,3.0,51.0,4.0,0.26,2.59,0.0,0.91,0.0,0.0,False
8663664,697.5,2.0,35.0,2.0,0.2,2.13,497726.68,1.66,13.0,39.0,False
8663665,239.0,1.0,6.0,0.0,0.26,1.58,2643.66,1.66,4.0,28.0,False
8663667,127.5,2.0,6.0,1.5,0.34,1.58,14.52,1.66,4.0,11.0,False
8663668,127.5,2.0,6.0,1.5,0.27,1.56,1329.09,1.66,4.0,19.5,False
668277,9713.0,4.0,344.0,7.0,0.26,2.51,6274.97,3.05,4.0,120.0,False
799350,1093.5,2.5,46.5,3.0,0.25,16.2,13629.98,2.15,27.0,40.0,True
537208,1381.0,2.0,38.0,3.0,0.24,16.77,415572.84,3.33,100.0,91.0,False
8663673,265.5,2.0,15.0,2.5,0.28,1.56,1329.09,1.66,4.0,19.5,False
8663681,2349.0,2.5,197.0,3.5,0.21,1.33,0.0,0.47,0.0,0.0,False
832278,2947.0,4.0,117.0,6.0,0.19,34.79,5516983.85,2.08,320.0,112.0,False
799370,738.0,1.0,1.0,0.0,0.25,2.05,6956.22,2.15,12.0,17.0,False
8663693,2015.0,4.0,81.0,5.0,0.26,12.63,123332.03,1.66,69.0,80.0,False
668303,2797.0,4.0,94.0,8.0,0.22,8.11,2457.1,3.05,8.0,31.0,False
668305,2797.0,4.0,94.0,8.0,0.22,8.11,2457.1,3.05,8.0,31.0,False
668309,2797.0,4.0,94.0,8.0,0.22,8.11,2457.1,3.05,8.0,31.0,False
8663703,763.0,2.0,29.5,1.5,0.33,1.33,0.0,1.66,0.0,23.0,False
668314,188.0,1.0,3.5,0.5,0.85,2.28,0.0,0.78,0.0,0.0,False
723055,178.0,1.0,15.0,1.0,0.2,1.81,59.57,2.43,3.0,19.0,True
668316,333.0,1.0,11.5,1.5,0.12,5.5,12839.02,3.05,19.0,20.0,False
668320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8368923,543.0,3.0,27.0,4.0,0.13,1.94,3793.07,2.06,6.0,42.0,False
537257,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False
537258,1163.0,6.0,40.0,6.0,0.24,12.56,207619.7,3.33,25.0,45.0,False
8663737,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
537275,4102.0,4.0,166.0,5.0,0.18,2.6,780.87,3.33,1.0,80.0,False
8401604,2971.0,3.0,117.0,7.0,0.45,1.79,162.93,1.96,3.0,38.0,False
668368,605.0,1.0,72.0,1.0,0.11,24.13,166670.42,3.05,23.0,27.0,False
668373,991.0,2.0,32.0,3.0,0.12,2.45,2285.87,3.05,3.0,23.0,False
8401622,244.0,1.0,10.0,1.0,0.11,1.96,52778.44,1.96,7.0,38.0,False
820963,1026.5,3.0,22.5,3.5,0.15,1.74,4388.39,2.13,4.0,38.0,False
8663775,3302.0,4.0,141.0,5.0,0.15,8.68,52136.24,1.66,52.0,59.0,False
8674768,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
8543698,290.0,4.0,12.0,6.0,0.18,1.37,7.55,1.77,2.0,22.0,False
668400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
8532725,227.5,1.0,26.0,1.5,0.18,1.47,899.03,1.77,2.0,29.0,False
8532729,187.0,2.5,5.0,2.0,0.61,2.38,18284.34,1.77,16.0,12.0,False
8401667,574.0,3.0,39.0,3.0,0.11,1.54,0.0,0.52,0.0,0.0,False
8401688,11378.0,6.0,210.0,8.0,0.34,3.47,1107413.81,1.96,25.0,183.0,False
668443,2313.0,1.0,38.0,1.0,1.43,98.1,698153.27,3.05,427.0,61.0,False
668446,853.0,5.0,30.0,7.0,0.26,7.39,67981.77,3.05,19.0,5.0,False
832304,4774.5,3.5,106.5,2.5,0.1,10.24,509170.51,2.08,38.0,74.0,False
537380,831.0,2.0,1.0,1.0,1.64,2.59,0.0,0.91,0.0,0.0,False
537383,7001.0,4.0,178.0,6.0,0.17,3.88,392987.93,3.33,8.0,113.0,False
8401707,5312.0,4.0,208.5,5.5,0.14,20.49,4771163.7,1.96,129.0,108.5,False
668464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8532785,446.0,4.0,26.0,3.0,0.14,1.3,0.0,0.48,0.0,0.0,False
799541,892.0,6.0,26.0,7.0,0.22,1.57,0.0,0.57,0.0,0.0,False
8532792,3467.0,3.0,180.5,3.5,0.09,37.79,1660449.15,1.77,50.0,45.0,False
537401,710.0,1.0,42.0,2.0,0.62,5.29,131872.57,3.33,17.0,29.0,False
537402,864.0,1.5,31.0,1.5,0.34,3.34,4168.09,3.33,8.5,36.0,False
668475,2575.0,6.0,106.0,8.0,0.03,2.48,27656.76,3.05,3.0,86.0,False
537405,367.0,1.5,31.0,1.0,0.66,2.59,0.0,3.33,0.0,3.0,False
8401727,414.0,2.0,25.0,3.0,0.13,1.57,0.0,1.96,1.0,36.0,False
537408,459.0,1.5,22.0,1.5,0.52,2.59,0.0,0.91,0.0,0.0,False
537409,459.0,1.5,22.0,1.5,0.52,2.59,0.0,0.91,0.0,0.0,False
537410,459.0,1.5,22.0,1.5,0.52,2.59,0.0,0.91,0.0,0.0,False
537411,459.0,1.5,22.0,1.5,0.52,2.59,0.0,0.91,0.0,0.0,False
537412,704.5,2.5,35.5,2.0,0.24,2.77,676.47,3.33,1.5,34.5,False
799559,549.5,2.5,138.5,1.5,0.21,1.76,591.12,2.15,3.0,26.0,False
799560,3770.0,3.5,165.5,6.0,0.2,1.94,6424.86,2.15,7.0,38.0,True
668490,389.0,0.0,0.0,0.0,6.1,2.28,0.0,0.78,0.0,0.0,False
8401750,463.0,2.0,42.0,4.0,0.29,32.99,10715.59,1.96,45.0,19.0,False
537434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8663919,108.0,2.0,12.0,1.0,0.1,1.8,87497.92,1.66,3.0,15.0,False
537460,3198.0,0.0,0.0,0.0,2.11,31.18,0.0,3.33,59.0,0.0,False
799614,170.0,3.0,4.0,3.0,0.12,1.57,0.0,0.57,0.0,0.0,False
8532863,6447.0,6.0,174.0,6.0,0.19,124.56,1460844.77,1.77,421.0,81.0,False
613867,2054.0,5.0,64.0,4.0,0.2,2.66,167.05,3.29,3.0,53.0,True
799621,382.0,3.0,20.5,3.5,0.11,1.75,1983.71,2.15,2.0,18.5,False
668551,2423.5,2.5,196.0,3.5,0.14,5.95,116339.56,3.05,14.0,72.0,False
744940,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.62,0.0,0.0,True
8609262,355.0,2.0,15.0,2.0,0.11,1.63,0.5,1.69,6.0,1.0,False
8663965,409.0,3.0,19.0,3.0,0.18,1.33,0.0,0.47,0.0,0.0,False
799658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
537516,495.0,4.0,32.0,3.0,0.22,10.18,33635.58,3.33,6.0,38.0,False
8401837,143.0,1.0,6.0,0.0,0.09,1.96,52778.44,1.96,7.0,38.0,False
8663985,1197.0,4.0,36.0,3.0,0.09,16.81,1226234.25,1.66,73.0,96.0,False
810483,870.0,5.0,25.0,4.0,0.13,1.61,112.82,2.13,1.0,26.0,False
8663989,2539.5,0.5,7.5,0.5,0.35,6.79,49738.38,1.66,26.0,14.0,False
8663990,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
810484,1289.0,4.0,56.0,7.0,0.13,1.68,3472.16,2.13,2.0,60.0,False
799676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8543733,254.0,2.0,10.0,3.0,0.19,18.82,45559.76,1.77,37.0,8.0,False
537540,2879.0,2.0,91.0,4.0,0.18,4.68,131872.57,3.33,17.0,44.0,False
8412662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8401868,1017.0,1.0,113.0,3.0,0.34,1.91,416210.53,1.96,7.0,101.0,False
788642,388.0,2.0,31.0,4.0,0.08,1.59,2993.65,2.15,1.0,47.0,False
8401870,4842.0,3.0,200.0,5.0,0.15,29.41,8970377.83,1.96,149.0,118.0,False
537552,229.0,0.0,0.0,0.0,9.47,68.16,14818.1,3.33,72.0,6.0,False
810488,2727.5,4.5,87.5,4.5,0.14,2.43,74634.23,2.13,12.0,73.0,False
8401874,4360.0,4.0,176.0,5.0,0.22,29.41,8970377.83,1.96,149.0,118.0,False
8401885,358.5,5.5,10.0,4.5,0.18,1.59,2.23,1.96,1.5,35.5,False
668641,400.0,3.0,43.0,3.0,0.03,2.99,3335.96,3.05,9.0,24.0,False
8401890,2880.0,1.5,184.0,1.5,0.26,49.13,2969277.93,1.24,207.0,47.0,False
537579,844.0,2.0,29.0,2.0,0.17,2.59,0.0,0.91,0.0,0.0,False
668655,845.0,4.5,48.0,3.5,0.09,2.28,0.0,1.92,0.0,7.0,False
668658,1011.5,3.5,32.0,3.5,0.24,4.74,515.07,3.05,2.5,16.0,False
537607,2408.0,30.0,20.0,5.0,0.15,3.48,14490.62,3.33,10.0,58.0,False
537608,3513.5,6.0,81.0,5.0,0.2,2.89,35812.95,3.33,3.5,50.0,False
668684,1511.5,3.0,69.5,2.5,0.04,3.24,146416.35,3.05,10.0,36.5,False
537616,197.0,12.0,2.0,3.0,0.73,2.59,0.0,3.33,0.0,9.0,False
799768,5397.0,4.0,143.0,5.0,0.06,1.57,0.0,2.15,0.0,56.0,False
655122,1528.0,2.0,31.0,4.0,0.13,4.22,29752.55,3.15,11.0,41.5,False
8528717,7694.0,6.0,177.0,6.0,0.31,2.31,570491.25,1.79,18.0,104.0,False
799789,188.5,1.5,11.0,1.5,0.11,1.89,0.0,2.15,1.0,5.0,False
799794,2622.0,3.0,136.0,3.0,0.26,2.22,31239.38,2.15,14.0,37.0,False
668724,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
548361,5591.0,15.0,53.0,7.0,0.3,2.69,0.0,0.92,0.0,0.0,False
8664122,197.0,3.0,13.0,2.0,0.08,1.59,210.08,1.66,5.0,24.0,False
537663,447.0,2.0,31.5,1.5,0.3,2.59,0.0,0.91,0.0,0.0,False
8428334,530.0,5.0,24.0,7.0,0.14,1.51,0.0,0.52,0.0,0.0,False
537670,11838.0,7.0,328.0,8.0,0.27,2.89,4514.42,3.33,4.0,110.0,False
668764,365.0,3.0,25.0,4.0,0.12,2.28,0.0,0.78,0.0,0.0,False
799837,3631.5,2.5,160.5,3.5,0.17,86.14,1816434.45,2.15,295.0,67.0,False
8390843,369.0,5.0,7.0,2.0,0.38,1.91,23332.8,2.01,4.0,16.0,False
799846,3872.5,1.5,200.0,2.5,0.29,9.41,16376.62,2.15,31.0,32.5,False
8609298,2737.0,3.0,131.0,5.0,0.1,1.32,0.0,1.69,1.0,58.0,False
8402031,978.0,1.0,36.0,3.0,0.19,2.36,33607.75,1.96,10.0,57.0,False
799860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
537722,2827.0,5.0,120.0,5.0,0.33,49.33,1530514.76,3.33,298.0,110.0,False
8609301,745.5,3.0,60.5,4.0,0.05,2.69,62688.91,1.69,9.0,40.0,False
668802,331.5,1.0,14.0,0.5,0.3,2.39,983.24,1.92,1.5,28.5,False
668803,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,True
8576730,534.0,6.0,14.0,4.0,0.28,4.68,22136.37,1.73,65.0,16.0,False
8402060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
537743,3326.0,4.0,140.0,4.0,0.31,2.59,0.0,0.91,0.0,0.0,False
799893,1111.0,4.0,26.0,4.0,0.06,2.69,1308.51,2.15,4.0,23.0,False
8664224,4396.0,2.0,214.0,4.5,0.07,262.31,12759307.18,1.66,188.0,98.0,False
8609308,394.0,7.0,6.0,1.5,0.21,2.47,3248.76,1.69,8.0,14.0,False
799915,718.0,4.0,30.0,4.0,0.06,1.63,217.07,1.36,1.0,19.0,False
668852,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
8521929,330.0,1.5,23.0,2.5,0.36,1.4,18.95,1.14,1.0,10.0,False
668856,6205.0,6.0,182.0,8.0,0.25,2.28,0.0,0.78,0.0,0.0,False
537796,3326.0,4.0,140.0,4.0,0.08,2.59,0.0,0.91,0.0,0.0,False
668869,1476.0,3.0,66.0,4.0,0.23,3.25,13513.62,3.05,11.0,33.0,False
8533207,3222.0,4.0,119.0,4.0,0.16,9.94,3310.45,1.77,8.0,70.0,False
668890,4387.0,2.5,217.0,4.5,0.31,6.93,170752.19,3.05,37.5,73.0,True
8664284,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
8664285,4657.0,4.0,153.0,6.0,0.26,14.84,673810.03,1.66,88.0,105.0,False
8402144,988.0,6.0,25.0,6.0,0.26,2.42,9978.5,1.96,9.0,41.0,False
799979,277.5,1.5,19.0,1.0,0.1,1.65,382.69,2.15,2.0,32.0,False
8565629,351.0,1.0,29.0,1.0,0.07,1.55,730.51,1.76,5.0,38.0,False
8664306,512.0,3.0,21.0,3.0,0.16,1.94,897.16,1.66,5.0,31.0,False
8664307,512.0,3.0,31.0,3.0,0.16,1.39,897.16,1.66,3.0,31.0,False
8402167,1307.0,4.0,43.0,6.0,0.12,1.88,23689.28,1.96,5.0,35.0,False
668930,792.0,0.0,0.0,0.0,0.22,3.55,0.0,3.05,3.0,1.0,False
8664324,45.0,0.0,0.0,0.0,0.3,1.33,0.0,0.47,0.0,0.0,False
668933,556.0,1.5,23.0,2.5,0.84,27.47,786994.28,3.05,97.0,24.0,False
668934,785.0,2.0,68.0,3.0,0.05,3.46,426226.04,3.05,10.0,58.0,False
8402183,159.5,2.5,8.5,1.5,0.3,1.67,13143.31,1.96,2.0,21.0,False
537866,919.0,5.5,9.5,2.5,57.84,1293.08,2567671.59,3.33,1359.5,5.0,False
537871,1353.5,3.5,41.0,3.0,0.16,4.9,1930.56,3.33,3.5,9.5,False
537873,770.5,3.5,16.5,3.0,0.17,2.69,0.0,3.33,1.0,13.0,False
8402194,1098.5,2.0,70.0,2.0,0.24,3.23,20553.76,1.24,3.5,25.5,False
8664346,213.5,1.0,18.0,1.0,0.12,2.21,3075.99,1.66,3.0,11.0,False
